345.77	45.59
345.98	45.59
346.19	45.59
346.41	67.13
346.62	-54.62
346.84	111.12
347.05	50.34
347.26	54.39
347.48	126.34
347.69	-20.81
347.91	28.94
348.12	67.89
348.33	98.16
348.55	98.16
348.76	85.97
348.97	87.00
349.19	49.75
349.40	99.18
349.62	67.44
349.83	191.79
350.04	58.65
350.26	13.25
350.47	29.98
350.69	95.80
350.90	81.65
351.11	62.11
351.33	76.23
351.54	90.91
351.75	-9.85
351.97	99.41
352.18	90.75
352.40	11.51
352.61	127.90
352.82	39.61
353.04	97.30
353.25	40.75
353.46	54.29
353.68	151.65
353.89	53.53
354.10	148.52
354.32	114.67
354.53	15.93
354.75	-15.28
354.96	23.74
355.17	20.13
355.39	56.65
355.60	74.65
355.81	115.26
356.03	20.60
356.24	126.09
356.45	33.05
356.67	46.06
356.88	11.18
357.09	96.28
357.31	10.67
357.52	125.50
357.73	88.47
357.95	65.25
358.16	93.98
358.37	76.78
358.59	47.06
358.80	75.43
359.02	104.55
359.23	89.41
359.44	88.33
359.66	91.93
359.87	38.50
360.08	132.81
360.30	127.32
360.51	32.58
360.72	151.00
360.93	87.82
361.15	85.36
361.36	64.47
361.57	71.21
361.79	-4.30
362.00	155.36
362.21	72.78
362.43	24.19
362.64	24.74
362.85	87.26
363.07	116.92
363.28	69.39
363.49	82.23
363.71	79.58
363.92	72.23
364.13	91.89
364.35	52.06
364.56	97.42
364.77	103.12
364.98	34.39
365.20	120.63
365.41	49.89
365.62	28.94
365.84	43.68
366.05	56.22
366.26	6.35
366.48	77.72
366.69	-55.79
366.90	96.19
367.11	97.28
367.33	-2.25
367.54	85.75
367.75	27.38
367.97	81.75
368.18	32.50
368.39	38.71
368.60	113.05
368.82	69.30
369.03	100.43
369.24	52.22
369.46	-22.96
369.67	102.54
369.88	73.77
370.09	52.26
370.31	144.96
370.52	116.02
370.73	100.08
370.95	53.43
371.16	70.02
371.37	98.61
371.58	54.39
371.80	0.33
372.01	27.65
372.22	99.24
372.43	94.06
372.65	6.74
