505569692782149.94	-1.95
505458956732713.25	-1.95
505348269182178.00	-1.95
505237630098689.75	-6.98
505127039450421.81	-5.65
505016497205575.37	9.65
504906003332379.62	6.86
504787063990173.44	6.04
504676670479779.12	-0.54
504566325243453.12	-7.15
504456028249537.50	-6.01
504345779466402.06	-2.08
504235578862444.50	0.09
504125426406089.81	-14.96
504015322065790.75	-1.81
503905265810027.62	-7.82
503786797427328.75	-8.82
503676840938853.56	-1.76
503566932438103.12	-2.50
503457071893669.81	9.63
503347259274173.19	10.30
503237494548260.44	3.81
503127777684605.94	-0.64
503018108651911.44	5.20
502908487418906.00	-5.45
502798913954345.81	4.93
502680965147453.12	10.90
502571490794565.50	11.26
502462064114159.37	-4.70
502352685075101.62	-2.18
502243353646286.62	-13.50
502134069796635.62	2.42
502024833495096.81	7.32
501915644710645.56	-6.26
501806503412284.12	1.11
501689019699655.50	8.75
501579976927321.06	3.69
501470981545867.75	-2.89
501362033524407.87	-2.50
501253132832080.12	-2.58
501144279438050.19	-5.46
501035473311510.37	3.90
500926714421680.06	5.82
500818002737805.06	9.10
500709338229157.94	3.98
500600720865038.06	-19.22
500483801007640.75	-28.75
500375281461095.87	1.19
500266808964781.19	27.34
500158383488104.50	-5.21
500050005000499.94	-7.82
499941673471428.25	-1.93
499833388870376.44	-13.62
499725151166858.12	-21.68
499616960330413.31	-3.34
499508816330608.19	1.38
499400719137035.50	14.46
499284359085311.00	-6.68
499176359007637.31	10.25
499068405642800.00	-29.60
498960498960498.87	-20.52
498852638930459.94	-8.80
498744825522435.12	3.50
498637058706203.00	11.52
498529338451567.81	-0.37
498421664728360.19	6.37
498314037506436.56	-2.44
498206456755679.56	9.79
498098922445997.81	-5.40
497983168168915.87	3.83
497875730217737.69	-10.20
497768338615208.37	-20.51
497660993331342.62	2.11
497553694336180.37	-6.85
497446441599787.75	-0.68
497339235092256.37	-25.07
497232074783704.00	-1.80
497124960644273.94	-17.15
497017892644135.12	-2.08
496910870753482.50	-0.87
496803894942536.37	-8.03
496688741721854.25	-3.87
496581861519871.50	-8.04
496475027306126.50	2.93
496368239050943.87	1.62
496261496724674.12	9.51
496154800297692.94	-2.96
496048149740401.50	4.32
495941545023226.62	7.94
495834986116620.44	7.08
495728472991060.37	-10.71
495622005617049.44	-9.30
495515583965115.75	-2.42
495409208005812.75	2.69
495302877709719.37	0.11
495188419193503.06	-7.01
495082183642484.62	-7.08
494975993664307.19	2.44
494869849229652.56	-4.75
494763750309227.31	0.55
494657696873763.37	-11.67
494551688894017.56	-2.56
494445726340771.94	-22.12
494339809184833.56	0.91
494233937397034.50	1.62
494128110948231.75	-15.70
494022329809307.31	3.57
493916593951168.12	-5.23
493810903344745.81	-14.38
493705257960997.25	10.91
493599657770903.94	1.98
493485984998026.12	-0.76
493380478579064.25	-11.34
493275017264625.56	1.52
493169601025792.75	-12.86
493064229833672.87	4.38
492958903659398.12	-3.15
492853622474125.12	-2.19
492748386249034.94	-8.05
492643194955333.62	13.24
492538048564251.50	-4.29
492432947047043.75	9.57
492327890374989.69	-1.83
492222878519393.50	-8.89
492117911451583.75	-1.51
492012989142913.37	-3.72
491908111564759.75	2.40
491803278688524.50	11.16
491698490485634.19	15.84
491585691579137.12	10.91
491480996068152.06	8.67
491376345142744.81	7.13
491271738774440.75	6.94
491167176934789.37	0.37
491062659595364.44	-13.71
490958186727763.69	-11.83
490853758303609.44	-1.57
490749374294547.81	-18.33
490645034672249.00	-3.07
490540739408407.81	21.88
490436488474742.44	-2.34
490332281842995.56	-11.27
490228119484933.62	2.18
490124001372347.19	-6.92
490019927477050.69	16.42
489915897770882.62	-7.78
489811912225705.31	2.38
489707970813404.94	-5.80
489604073505891.56	12.12
489500220275099.12	9.32
489396411092985.31	5.03
489284665818573.25	-15.13
489180948032677.25	-8.40
489077274209325.06	-3.87
488973644320571.12	-3.60
488870058338493.62	-8.73
488766516235194.44	-15.25
488663017982799.06	-15.04
488559563553456.56	9.75
488456152919339.62	-3.44
488352786052644.44	-6.69
488249462925590.75	-7.87
488146183510421.81	-13.22
488042947779404.50	-25.07
487939755704828.87	-12.95
487836607259008.69	9.62
487733502414280.75	13.39
487630441143005.69	17.89
487527423417567.19	10.23
487424449210372.37	-6.93
487321518493851.62	-2.34
487218631240458.62	8.93
487115787422670.31	-8.44
487012987012987.00	-5.96
486910229983932.00	-6.56
486807516308051.81	-3.60
486704845957916.25	-1.92
486602218906118.19	-8.79
486499635125273.62	-4.54
486397094588021.62	-11.44
486294597267024.31	-7.03
486192143134966.94	-4.85
486089732164557.56	-16.17
485987364328527.50	-7.32
485877170251360.44	-5.17
485774891915086.56	-4.87
485672656629431.75	-6.88
485570464367220.69	11.35
485468315101301.00	3.47
485366208804542.94	-4.73
485264145449839.81	-10.39
485162125010107.50	-11.10
485060147458284.75	16.38
484958212767333.19	1.21
484856320910236.94	0.77
484754471860002.87	3.58
484652665589660.75	-5.08
484550902072262.69	-26.04
484449181280883.62	-12.66
484347503188621.06	-4.28
484245867768595.06	-7.03
484144274993948.19	-5.87
484042724837845.69	6.40
483941217273475.12	16.32
483839752274046.81	14.91
483738329812793.25	-4.88
483636949862969.50	-2.10
483535612397853.12	3.37
483434317390743.87	-0.53
483333064814963.94	-8.90
483231854643858.06	-5.56
483130686850793.12	10.53
483029561409158.19	-1.41
482928478292364.87	-8.76
482827437473846.81	-14.70
482726438927060.00	7.83
482625482625482.56	-14.40
482524568542614.87	-3.67
482423696651979.44	-6.75
482322866927120.94	-1.05
482222079341606.06	5.87
